Techint, TAKRAF India Pvt. Ltd.
Techint,Ferro Expreso Pampeano
Techint,Tenaris S.A.
Technicolor SA,OuiDo! Productions
Technicolor SA,Technicolor India Pvt. Ltd.
Technip,Stone & Webster
Techtronic Industries,Hoover
Tecmo,Team Ninja
Teekay Corporation (TK),Teekay Petrojarl
Tegna Digital,Clipper Magazine Inc.
Teijin Ltd,Teijin Aramid BV
Teka Group,Teka Group
Telapex Inc.,Cellular South Inc.
Tele2,Tele2 UK Services Limited
Telecom Italia Mobile,Telecom Italia,TIM Participações S.A.
Telecom Italia,Olivetti S.p.A.
Telecom Plus PLC,Utility Warehouse
Teledyne Technologies,BlueView Technologies Inc
Teledyne Technologies Inc.,Teledyne Turbine Engines
Telefónica, Vivo)
Telefónica,Movistar
Telefónica,S.A.,Terra Networks,S.A.
Telefónica,Telefónica Europe plc
Telefónica,Telefónica Germany GmbH & Co. OHG
Telefónica,Telefónica UK Limited
Telefónica,Telefônica Brasil S.A.Telefônica Vivo Telecomunicações
Telefônica Vivo,GVT (Holding) S.A.
Telekom Austria Group,A1 Telekom Austria AG
Telekom Austria Group,Mobiltel
Telekom Austria Group,Vip mobile d.o.o.
Telekom Malaysia,Packet One Networks (Malaysia) Sdn Bhd
Telekom Srbija,Mobile Telephony of Serbia (mts)
Telekom Srbije,Open IPTV BiH
Telenor Mobile Communications AS,Grameenphone Limited
Telenor,Bredbandsbolaget
Telenor,Canal Digital AS
Telenor,Skagerak Energi,Telenor Cinclus AS
Telenor,Telenor Martitim Radio
Telenor,Telenor Serbia
Telenor,Total Access Communication
Telenorba Italia,TeleNorba (Shqiptare/Albanian/Albanese)
Telephone and Data Systems,BendBroadband
Telephone and Data Systems,TDS Telecom
Telespazio,Telespazio VEGA UK Ltd.
Televisa  DirecTV,Corporación Novavisión S. de R.L. de C.V.
Televisa,Izzi Telecom,S.A.B. DE C.V.
Telia Company,Geocell
Telia Company,Omnitel
Telia Company,Telia Carrier
TeliaSonera,Chess Communication AS
TeliaSonera,Tcell
TeliaSonera,Ucell
Telkom Indonesia,Multimedia Nusantara (Metra)
Telkom Indonesia,Multimedia Nusantara,Telkomsigma
Telkom Indonesia,PT. Telekomunikasi Indonesia International (Telin)
Telkom,Telkom
Telstra,Belong
Telular Inc.,SkyBitz Inc.
Telus Communications Inc.,Koodo Mobile
Telus Communications Inc.,Telus Mobility Inc.
Telus,WiNRADiO Communications
Temasek Holdings ,PT Bank Danamon Indonesia Tbk.
Temasek Holdings Pte Ltd,SMRT Corporation
Temasek Holdings,Mediacorp Pte Ltd
Temasek Holdings,PSA International Pte Ltd
Temperzone Holdings Limited,Temperzone Limited
Tempur Sealy International,Sealy Corporation
Tencent Interactive Entertainment (Tencent),Tencent Pictures
Tencent,Riot Games Inc.
Tendamix,Tendamix Records
Tengelmann Group,OBI Bau- und Heimwerkermärkte GmbH & Co. Franchise Center KG
TenneT,NOVEC BV
Terabeam,Proxim Wireless
Terex,American Crane Corporation
Terex,Genie
Terra Holdings,Halstead Property
Terra Markets(Norne Securities),Terra Securities ASA
Terumo Corporation,Japan,Terumo Penpol Private Limited
Tesco plc,Tesco Ireland Ltd
Tesco,Dunnhumby Limited
Tesco,Tesco Lotus
Tesco,Tesco Mobile Ltd.
Tesco,Tesco Personal Finance plc
Teshkeel Media Group,Teshkeel Comics
Tesla Inc.,SolarCity
Tesoro Corporation,USA Gasoline
Tessera Technologies Inc. (NASDAQ: TSRA),DigitalOptics Corporation
Tessera,DTS Inc.
Teufel,Teufel Audio
Teva Pharmaceuticals,Pliva d.o.o.
Texas Instruments,National Semiconductor
Textron Inc.,TRU Simulation + Training Inc.
Textron,Cushman
Textron,Greenlee Textron
Textron,Textron Marine & Land Systems
Thakral Group,Orion Electronics Ltd
Thales Alenia Space,Thales Alenia Space
Thales Australia,Lithgow Arms
Thales Group,Forges de Zeebrugge
Thales Group,SYSGO AG
Thales Group,Thales Australia
Thales Group,Thales Communications Inc.
Thales Group,Thales Italia Spa - Chieti.
Thanachart Capital PCL (TCAP),Thanachart Bank
The 3DO Company,Cyclone Studios
The Agora,Agora Financial
The Anschutz Corporation,Anschutz Entertainment Group
The Anschutz Corporation,Windstar Cruises
The Arena Group UK Ltd,Planet Ice
The Asahi Shimbun Co.,Asahi Sonorama
The Asahi Shimbun Company,Asahi Broadcasting Corporation
The Attachmate Group,NetIQ
The Baby and Toddler Company,BareBabies
The Bank of Tokyo - Mitsubishi UFJ,Ltd. (BTMU),Bank of Ayudhya
The Blackstone Group,Jack Wolfskin
The Blackstone Group,Mphasis Ltd.
The Blackstone Group,SESAC
The Blue Chip Cookie Company,Blue Chip Cookies
The Boeing Company,Boeing Commercial Airplanes
The Brick,United Furniture Warehouse
The CPAI Group Inc (founded 1997),WhereU
The Cannon-Sears Group,Email Ideas
The Carlyle Group,AlpInvest Partners
The Carlyle Group,Supercircuits Inc.
The Church of Jesus Christ of Latter-day Saints,FamilySearch International
The Clinton Group (control),EVINE Live Inc.
The Co-operative Food,Somerfield Stores Ltd
The Co-operative Group,CIS General Insurance Limited
The Co-operative Group,Co-operative Banking Group
The Co-operative Group,Co-operative Legal Services Ltd.
The Coca-Cola Company,Coca-Cola India
The Coca-Cola Company,Energy Brands
The Coca-Cola Company,FEMSA,Coca-Cola FEMSA Philippines Inc.
The Coca-Cola Company,Frankford Candy & Chocolate Company
The Coca-Cola Company,Fuze Beverage
The Coca-Cola Company,The Minute Maid Company
The Cooper Companies Inc.,CooperVision Inc.
The Daimler Company Limited,The Lanchester Motor Company Limited
The Duchossois Group,Chamberlain Group
The Dywer Group,Mr. Handyman International LLC
The Edinburgh Woollen Mill (Group) Ltd,The Edinburgh Woollen Mill Ltd
The Emirates Group,Emirates Flight Catering
The General Electric Company,Marconi Electronic Systems Limited
The Gorkana Group,Metrica
The Great Atlantic & Pacific Tea Company,Food Basics
The Great Atlantic & Pacific Tea Company,The Family Mart
The Great Atlantic & Pacific Tea Company,Waldbaum's
The Great-West Life Assurance Company,Canada Life Financial
The Healthy Beverage Company,Steaz
The Hertz Corporation,Donlen Corporation
The Hertz Corporation,Flexicar
The Hertz Corporation,Hertz Car Sales
The Holland Inc.,Burgerville
The Housing Development Administration of Turkey (TOKI),EMLAK KONUT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.
The Institute for Art and Olfaction,The Art and Olfaction Awards
The J.M. Smucker Company,Big Heart Pet Brands
The Jacmar Companies,Shakey's USA Inc.
The Jhaver Group,Prodapt Solutions Private Limited
The Jim Henson Company,Jim Henson's Creature Shop
The Jim Pattison Group,Sun-Rype Products Ltd.
The Kayo Corp,Dirty Ghetto Kids (DGK)
The KlickEx Group,New Zealand,The KlickEx Group PLC,London.
The Lego Group,Lego Interactive
The MAPFRE Group,Mapfre Middlesea p.l.c.
The Macerich Company,Westcor
The Midcounties Co-operative,Co-operative Energy Limited
The Minute Maid Company,Odwalla Inc.
The Mobility Rental Group Ltd,Great British Mobility
The Mustang Group,Vermont Teddy Bear Company
The National Exhibition Centre Ltd,The Ticket Factory
The New York Times,T Brand Studio
The Nielsen Company,AGB Nielsen Philippines
The Omidyar Group,Ulupono Initiative
The Orchard,Sugo Music Group
The Park Hotels,Sistema Shyam TeleServices Ltd.
The Park Hotels,Tantra
The Pinewood Studios Group.,Shepperton Studios
The Plymouth Rock Company Incorporated,Plymouth Rock Assurance
The Priceline Group,Agoda Company Pte Ltd
The Priceline Group,Booking.com B.V
The Priceline Group,Priceline.com
The Rajan Raheja Group,Trivandrum,Asianet Satellite Communications Ltd
The Rank Group,Mecca Bingo
The Related Companies,Equinox Fitness
The Renco Group Inc.,The Doe Run Company
The Royal Bank of Scotland Group,RBS Securities Inc.
The Royal Bank of Scotland Group,Ulster Bank Limited
The Royal Bank of Scotland Group,Williams & Glyn
The Royal Bank of Scotland Group,Williams & Glyn's Bank Limited
The Scott Fetzer Company(Berkshire Hathaway),Kirby Company
The Siegel Group,Siegel Suites
The Sun (United Kingdom),Sun Bingo
The Swatch Group Ltd.,ETA SA Swiss Watch Manufacturer
The Swatch Group Ltd.,Endura S.A.
The Swatch Group,Blancpain SA
The Swatch Group,Hamilton Watch Company
The Swatch Group,Harry Winston Inc.
The Swatch Group,Omega SA
The Swatch Group,Rado Watches Co. Ltd.
The Times Group,Times Music
The Travel Corporation,Contiki Vacations
The Travel Corporation,Trafalgar Tours
The Travel Corporation,Uniworld Boutique River Cruise Collection
The United Group,Telemach
The Virgin Foundation,Virgin Unite
The Walt Disney Company,Disney Consumer Products and Interactive Media
The Walt Disney Company,Hearst Corporation,ESPN Events
The Walt Disney Company,Hearst Corporation,ESPN Films
The Walt Disney Company,Hyperion Pictures
The Walt Disney Company,Marvel Entertainment LLC
The Walt Disney Company,Saban Entertainment Inc.
The Walt Disney Company,The Walt Disney Studios
The Walt Disney Company,Walt Disney Parks and Resorts Worldwide Inc.
The Walt Disney Studios (The Walt Disney Company),Walt Disney Studios Home Entertainment
The Walt Disney Studios(The Walt Disney Company),Buena Vista Theatrical Group Limited
The Walt Disney Studios(The Walt Disney Company),Hollywood Pictures Company
The Walt Disney Studios(The Walt Disney Company),Touchstone Pictures
The Walt Disney Studios(The Walt Disney Company),Walt Disney Pictures
The Walt Disney Studios,Walt Disney Animation Studios
The Weather Company,The Weather Underground Inc.
The Weinstein Company,Dimension Films LLC
The West American Corporation,Corero Network Security
The Wharf (Holdings),Marco Polo Hotels
The Wharf (Holdings),Modern Terminals Limited
The Wharf (Holdings),Wharf T&T Limited
The Whole Donut Inc.,The Whole Donut
The Wine Group LLC,Mogen David Wine Corporation
The Wonderful Company,POM Wonderful LLC
Theodore Gary & Company,later GTE,Automatic Electric Group
Thermo Capital Partners LLC,Globalstar Inc.
Thermo Fisher Scientific Inc.,FEI Company
Thermo Fisher Scientific,Dionex Corporation
Thermo Fisher Scientific,Fisher Scientific
Thermo Fisher Scientific,Nalge Nunc International
Thiel Foundation,Breakout Labs
Thomas Cook Group,Club 18-30
Thomas Rothman,Sony,TriStar Productions
Thomas Wilson Bottling Co.,Twin Lights
Thompson and Company of Tampa Inc.,Thompson Cigar
Thomson Reuters,Thomson Reuters Lipper
Thomson Reuters,Westlaw
Thor Industries,Heartland RVs
Throwed Off Entertainment Group,Live365 Inc.
Thunder Tiger,Associated Electrics
Thunderbird Films,Reunion Pictures
ThyssenKrupp Industrial Solutions,ThyssenKrupp Marine Systems GmbH
ThyssenKrupp Marine Systems,Howaldtswerke-Deutsche Werft GmbH
TiSports LLC,TiLite
Tianjin Development,Tianjin Port Development Holdings Limited
Tianjin Government,Tianjin Pipe Corporation
Tianjin Pharmaceutical Group Co.,Ltd.,Tianjin Development Holdings Limited
Tianjin Port (Group),Tianjin Port Holdings Company Limited
Tianjin SASAC,TEDA Holding
Tianjin SASAC,Tianjin Port (Group) Company
Ticketmaster,seatwave
Tiger Brands,Fizzer
Time Inc.,Cozi Group Inc.
Time Inc.,Synapse Group Inc.
Time Inc.,Time Inc. (UK) Ltd.
Time Products (UK) LTD,Accurist
Time Warner,Castle Rock Entertainment
Time Warner,EC Comics
Time Warner,Home Box Office Inc.
Time Warner,Lorimar
Time Warner,Telepictures|
Time Warner,Time Inc.
Time Warner,Time Warner Interactive
Time Warner,Turner Broadcasting System Asia Pacific Inc.
Time Warner,Turner Broadcasting System Denmark ApS
Time Warner,Turner Broadcasting System Deutschland GmbH
Time Warner,Turner Broadcasting System España S.L
Time Warner,Turner Broadcasting System France
Time Warner,Turner Broadcasting System Magyarország Korlátolt Felelősségű Társaság
Time Warner,Turner Broadcasting System Norway AS
Time Warner,Turner Broadcasting System Poland
Time Warner,Turner Broadcasting System Romania
Time Warner,Turner Broadcasting System Russia
Time Warner,Turner Broadcasting System Sverige AB
Time Warner,Turner Broadcasting System Inc.
Time Warner,Turner Internacional Argentina
Time Warner,Turner International India Pvt Ltd
Time Warner,Turner International Pakistan Pvt. Ltd.
Time Warner,WB Games Montréal Inc.
Time Warner,Warner Bros. Entertainment Inc.
Time Warner,Warner Music Group Corp.
Time Warner,Williams Street Productions
Times Group,SimplyMarry.com
Times Square Studios(ABC Entertainment Group),Valleycrest Productions Ltd.
Timex Group,Sberbank
Timex Group,TX Watch Company
Timico,Family Mobile by Coms
Tine,Diplom-Is AS
Ting Hsin International Group,Tingyi (Cayman Islands) Holding Corporation
Tinopolis,Fiction Factory Films Ltd
Tinopolis,Video Arts Ltd.
Tinsley Hospitality Group,K-Bob's Steakhouse
Tipitina's,Tipitina's Foundation
Titagarh Wagons,Arbel Fauvet Rail
Titan International,Titan Tire Corporation
Titan Wind Energy,Titan Wind Energy
Tobar Group,Hawkin's Bazaar
Tobmar Investments International Inc.,Gateway Newstands
Todd Corporation,Todd Energy
Todd Energy,Nova Energy
Todd Pacific Shipyards,a wholly owned subsidiary of Todd Shipyards Corporation,Todd Pacific Shipyards,Los Angeles Division
Tohigh Holding (ultimate)|Oceanwide Group (intermediate),China Oceanwide Holdings Group
Tokio Marine Holdings,Tokio Marine & Nichido Fire Insurance Co.,Ltd.
Tokyu Corporation,Izukyū Corporation
TomTom,Tele Atlas NV
Tommo Inc.,Humongous Entertainment Inc.
Tomolly Inc.,Charlie's Kitchen
Toms International,Anthon Berg
Tongling Nonferrous Metals Group Holdings Company Limited,Tongling Nonferrous Metals Group Company Limited
Top Energy Consumer Trust,Top EnergyTe Puna Hihiko
Top Gear Pty. Limited,Trax Models
Top Media Group sh.a,Digitalb sh.a
Topas Travel (partial),Disko Line A/S
Topgolf Entertainment Group,Topgolf
Topps Company Inc.,Topps Comics
Torabika,Kopiko
Toray Industries (Malaysia) Sdn. Berhad,Penfibre SDN Berhad
Torghatten ASA,Norgesbuss AS
Torghatten ASA,TrønderBilene AS
Toronto-Dominion Bank,TD Waterhouse
Toronto-Dominion Bank,Toronto-Dominion Bank
Torreal S.C.R.,S.A.,Hackett Limited
Torrent Group,Torrent Power Limited
Torstar,Metroland Media Group
Toshiba America Information Systems (TAIS),Toshiba TSD
Toshiba Corporation,OCZ Storage Solutions
Toshiba TEC Corporation,Toshiba Global Commerce Solutions
Toshiba,Landis+Gyr AG
Total S.A.,SunPower Corporation
Total S.A.,Total E&P Uganda
Total S.A.,Total M&S Uganda
Total S.A.,Total Petroleum Ghana
Total SA,Total Gas & Power Limited
Tote Board,Singapore Pools
TowerData,Rapleaf
Towergate Underwriting Group Limited,British Insurance Services
Town Shoes,The Shoe Company
Townsquare Media Inc.,North American Midway Entertainment
Townview Trading LTD,BetCRIS
Toyota Group,Aichi Steel Corporation
Toyota Group,JTEKT Corporation
Toyota Group,Kanto Auto Works
Toyota Group,Toyota Industries Corporation
Toyota Group,Toyota Tsusho Corporation
Toyota Motor Corporation,Toyota (GB) PLC
Toyota Motor Corporation,Toyota Canada Inc. (TCI)
Toyota Motor Corporation,Toyota Motor Corporation Australia
Toyota Motor Corporation,Toyota Motor East Japan Inc.
Toyota Motor Corporation,Toyota Motor Engineering & Manufacturing,North America Inc. (TEMA)
Toyota Motor Corporation,Toyota Motor Manufacturing (UK) Ltd.
Toyota Motor Corporation,Toyota Motor Manufacturing Texas Inc
Toyota Motor Corporation,Toyota Motor Philippines Corporation
Toyota Motor Corporation,Toyota Motor Thailand Co.,Ltd. (TMT)
Toyota Motor Corporation,Toyota Tsusho Corporation,House of Habib,Indus Motor Company Ltd.
Toyota Motor Europe N/V S/A,Toyota Motor Manufacturing France
Toyota Motor North America,Toyota Motor Manufacturing,Alabama Inc. (TMMAL)
Toyota Tsusho Corporation,CFAO SA
Toyota,Scion
Toyota,Toyota Motor Manufacturing Mississippi
Toys "R" Us,eToys.com
Tractebel,Coyne et Bellier
Traffic Group,Traffic Sports Marketing
Trafigura Beheer BV,Puma Energy
Tragus Ltd.,Café Rouge
Trancas International Films Inc.Universal Studios,Compass International Pictures
Trans World Entertainment,f.y.e.
TransCanada Corporation,Innergex Renewable Energy,Cartier Wind Energy
TransCanada Corporation,TC PipeLines,LP
TransForce Inc.,CFI; Contract Freighters Inc. (Formerly Con-way Truckload,XPO Logistics Truckload)
TransForce,TST Solutions L.P.
Transcom Group,ToonBangla
Transdev,Nord-Ostsee-Bahn GmbH
Transdev,Transdev GmbH
Transfield NSW Pty Ltd,Transavia Corporation
Transmashholding,Kolomna Locomotive Works
Transneft,Transnefteproduct
Transocean,Aker Drilling
Transport Scotland,SWestrans
Transport Scotland,Strathclyde Partnership for Transport
Transportation Collaborative Inc.,TransTech Bus
Transsion Holdings,Tecno Mobile
Transurban,go via
Travis Perkins,Wickes
TreeHouse Foods,C.F. Mueller Company
Trek Bicycle Company,Electra Bicycle Company
Trek Bicycle Corporation,Klein Bikes
Trend Micro,TippingPoint
Tribune Broadcasting,Tribune Studios
Tribune Company,tronc Inc.
Tribune Media,Tribune Broadcasting Company
Tribune Publishing,Forsalebyowner.com
Trifords Ltd,Trifords Ltd
Trilegiant,NetMarket
Trilogy International Partners,Trilogy Dominicana
Trilogy Inc.,Versata
Trimble Inc.,Sefaira Ltd.
Trinity Ltd.,Cerruti
Trinity Ltd.,Gieves & Hawkes
TripAdvisor,Holiday Watchdog
TripAdvisor,SeatGuru (operated by TripAdvisor)
Triple T Trading,Northside USA
Tristar Producer Services Inc.,Texas Power,LP
Trucchi's Supermarkets Inc.,Trucchi's Supermarkets Inc.
True Corporation Ascend Group,TrueMoney International
True Corporation,True Move H
True Corporation,True Visions Group Co.,Ltd.
TrueBlue,People Ready
Trussed Concrete Steel,Trussed Concrete Steel Company
Trusts- Vishwa Kala Trust,Purna Kala Trust,Navin Kala Trust,Delhi Press
Truu Innovation,Weex
TrønderBilene,Bilruta FrostaÅsen AS
Tschudi Group,A/S Sydvaranger
Tschudi Group,AS Eesti Merelaevandus
Tschudi family,Tschudi Shipping Company AS
Tsinghua Holdings,Tsinghua Tongfang Co.,Ltd.
Tsuneishi Group,Quest Aircraft
Tube Investments,Hercules Cycle and Motor Company Limited
Tucows,Ting Inc.
Tuffy Associates Corp.,Tuffy Auto Service Centers
Tune Group,Tune Talk Sdn Bhd
Turkcell,"Belarusian Telecommunications Network" CJSC
Turkcell,car2go
Turkcell,lifecell
Turkish Bank Group,Turkish Bank
Turner Broadcasting System Asia Pacific,Turner International Australia Pty Ltd
Turner Broadcasting System Europe,Time Warner,Cartoon Network Development Studio Europe
Turner Broadcasting System Europe,Turner Broadcasting System Arabic
Turner Broadcasting System Europe,Turner Broadcasting System Nederland B.V.
Turner Broadcasting System,Turner Broadcasting System Europe
Turner Broadcasting System,Turner Broadcasting SystemLatin America
Twin City Lines,Twin City Rapid Transit
Twitch Interactive,Curse Inc.
Twitter,Bluefin Labs Inc.
Two Tribes Publishing B.V.,Two Tribes B.V.
Tyco International,SimplexGrinnell LP
Tyco International,Tyco Integrated Security
Tyson Foods,Hillshire Brands
Türk Telekom,Türk Telekom
U-Haul,UhaulCarShare
U.S. Bancorp,Elavon
U.S. Music Corporation,DOD Electronics
U.S. Music Corporation,DigiTech
U.S. Music Corporation,Randall Amplifiers
U.S.Submarines Inc,Poseidon Undersea Resorts
UAB "Misota",Dvarčionių keramika
UBI Banca,Banca Carime
UBI Banca,Banca Marche
UBI Banca,Banca Popolare Commercio e Industria
UBI Banca,Banca Popolare di Ancona
UBI Banca,Banca Popolare di Bergamo
UBI Banca,Banca Regionale Europea
UBI Banca,Banca di Valle Camonica
UBI Banca,Banco di Brescia
UBI Banca,Nuova Banca dell'Etruria e del Lazio
UBI Banca,Nuova Cassa di Risparmio di Chieti
UDigital Content,Arre
UK Financial Investments,UK Asset Resolution Limited
UK Government Investments,UK Financial Investments Limited
UK Government,British Nuclear Fuels Limited
UKFI / UK Asset Resolution Ltd),Santander UK plc,Bradford & Bingley
UNM,Colonial Life
UOB-Kay Hian,UOB-Kay Hian (Hong Kong) Limited
UPC Communications Ireland Ltd.,Chorus Communication Limited
UPC Communications Ireland Ltd.,NTL Communications (Ireland) Limited (Now defunct)
UPC DTH,Focus Sat
URM Stores,Rosauers Supermarkets Inc.
US LBM Holdings LLC,Hines Supply
US Music,Washburn Guitars
USA Firearms Corporation,USA Firearms Corp.-Wildey Guns
USA Networks,USA Broadcasting
UTC,International Comfort Products Corporation
UTC,Otis Elevator Company
UTL and Jaina,Karbonn Mobile
UTV Software Communications,Ignition Entertainment Limited
UW Health,UW Carbone Cancer Center
Ubank Group,Ubank Limited
Uber,Otto
Ubisoft,Blue Byte GmbH
Ubisoft,Massive Entertainment AB
Ubisoft,Nadeo SASU
Ubisoft,Quazal Technologies Inc.
Ubisoft,Red Storm Entertainment Inc.
Ubisoft,RedLynx
Ubisoft,Ubisoft Annecy SASU
Ubisoft,Ubisoft Barcelona
Ubisoft,Ubisoft Divertissements Inc.
Ubisoft,Ubisoft Kiev
Ubisoft,Ubisoft Milan
Ubisoft,Ubisoft Montpellier SAS
Ubisoft,Ubisoft Motion Pictures
Ubisoft,Ubisoft Paris SASU
Ubisoft,Ubisoft Pune
Ubisoft,Ubisoft Quebec
Ubisoft,Ubisoft Reflections Ltd.
Ubisoft,Ubisoft SRL
Ubisoft,Ubisoft Shanghai
Ubisoft,Ubisoft São Paulo
Ubisoft,Ubisoft Toronto Inc.
Ugur Group Companies,Kuteks Inc. Co.
Ugur Group Companies,Ugur Group Companies
Ugur Group Companies,Uğur Cooling Inc. Co.
Ugur Group Companies,Uğur Integrated Food Ltd. Co.
Ugur Group Companies,Uğur Motor Vehicles Inc. Co
Ukroboronprom,Black Sea Shipyard
Ukroboronprom,Shipyard named after 61 Communards
Ukroboronprom,The State Foreign Trade Enterprise "SpetsTechnoExport"
Uljanik Group,Uljanik plovidba d.d.
Ulster Bank Group,ultimately Royal Bank of Scotland Group,First Active Plc
Ultra Steak,Aspen Creek Grill
Ultra Super Pictures,Ordet Co.,Ltd.
Ultra Super Pictures,Sanzigen Inc.
Ultra Super Pictures,Trigger Inc.
Ultra,Ipiranga
Umbrellastream Ltd (Candover-led consortium),Expro International Group
Uni-President Enterprises Corporation,Uni-President China Holdings Limited
UniCredit,Banca dell'Umbria 1462 S.p.A.
UniCredit,Banca di Roma
UniCredit,Banco di Sicilia
UniCredit,Cassa Risparmio Carpi
UniCredit,Rolo Banca
UniCredit,UniCredit Banca
UniCredit,UniCredit Banca Mediocredito
UniCredito Italiano,Credito Italiano
UniGroup,Mayflower Transit LLC
UniGroup,United Van Lines
Uniban,Turbana Corporation
Unicredit,UniCredit Bank Austria AG
Unilever 1922 - 1979,Mac Fisheries
Unilever Plc,Unilever Nepal Limited
Unilever,Alberto-Culver Company (Unilever Plc.)
Unilever,Ben & Jerrys Homemade Holdings Inc.
Unilever,Continental
Unilever,Dollar Shave Club
Unilever,Gromart S.p.A.
Unilever,Hindustan Unilever Limited
Unilever,Unilever Australasia
Unilever,Unilever Ghana Limited
Uninett,Uninett Norid AS
Union générale cinématographique,UGC Fox Distribution
Unipar Carbocloro,Solvay Indupa S.A.I.C.
Unipart Group,Unipart Group
Uniper,Unipro PJSC
Unipetrol RPA,SPOLANA a.s.
Unipol,UGF Assicurazioni
Unipol,Unipol Banca
Unipol,UnipolSai
Uniqa Privatstiftung,Ubiqa Insurance Group AG
Unisys,System Development Corporation
Unit 4 Agresso,CODA plc
United Aircraft Corporation,Beriev Aircraft Company  . . .
United Artists Corporation(MGM Holdings),Producers Releasing Corporation
United Biscuits,Keebler Company
United Capital Financial Partners,United Capital
United Communications Group (UCG),GasBuddy
United Continental Holdings,Kion de Mexico SA de CV
United Developers LLC,MacPlay
United Group,SBB - Serbia Broadband
United Internet,Fasthosts
United Investment Bank Limited,Al-Fahim Group,Cerberus Capital Management,TAG Group,Royal Football Fund
United Luck Group Holdings Limited,Outfit7 Ltd.
United Merchants and Manufacturers Inc.,Robert Hall Clothes
United Mobile,Voice Mobile
United Online,NetZero
United Overseas Bank,UOB Kay Hian Holdings Limited
United Parcel Service Inc,UPS Capital
United Parcel Service,The UPS Store
United Pet Group(,Tetra Holding GmbH.
United Shipbuilding Corporation,Krasnoye Sormovo
United States Department of Defense,Army & Air Force Exchange Service
United States Department of Defense,Army and Air Force Exchange Service
United States Department of War,Engineering Division
United States Steel Corporation,Bradley Transportation Company
United States Steel Corporation,Dataram Corporation
United Technologies Corporation,Chubb Fire & Security
United Technologies Corporation,Chubb Fire & Security
United Technologies Corporation,Hamilton Sundstrand
United Technologies Corporation,Kidde
United Technologies Corporation,Pratt Whitney Rocketdyne
United Technologies Corporation,UTC Aerospace Systems
United Technologies,Pratt & Whitney
Univar Inc.,Univar Canada Ltd.
Universal Cargo Logistics Holding,Vodohod
Universal Filmed Entertainment Group(NBCUniversal),Focus Features LLC
Universal Music Group,Eagle Rock Entertainment
Universal Music Group,Minos-EMI S.A.
Universal Music Group,Universal Music Publishing Group
Universal Parks & Resorts,Universal Orlando Resort
Universal Robina,Griffin's Food Limited
Universal Studios,Corymore Productions
Universal Studios,DreamWorks Animation SKG Inc.
Universal Studios,Universal Animation Studios
Universal Travels & Tourism L.L.C.,Musafir.com
University College London,UCL Business PLC
University of Edinburgh,Edinburgh University Press
University of Illinois at Urbana-Champaign,Illinois Solar Decathlon
University of Texas at Austin,Texas Student Media
University of Wisconsin Hospitals and Clinics Authority,UW Hospital and Clinics
Universum Film AG,UFA Serial Drama
Univision Communications,Fusion Media Group
Univision Communications,Gizmodo Media Group
União Metalo-Mecânica,S.A.,UMM
Uno Restaurant Holdings Corporation,Uno Pizzeria and Grill
Ural Mining and Metallurgical Company,OJSC Uchaly Mining and Metallurgical Combine
Uralvagonzavod,Chelyabinsk Tractor Plant
Uralvagonzavod,Omsktransmash «»
Urban Outfitters,BHLDN
Urban Outfitters,Free People
Urban Splash Group Ltd,Urban Splash Ltd
Urthecast,Deimos Imaging S.L.U.
Usaha Tegas Sdn Bhd,Bumi Armada Berhad
Usaha Tegas,Maxis Berhad
Utz Quality Foods,Zapp's
VCHI Acquisition Company,Value City
VDL Groep,VDL Nedcar B.V.
VF Corporation,Eastpak
VF Corporation,Kipling
VF Corporation,Lee
VF Corporation,Lucy Activewear Inc.
VF Corporation,Majestic Athletic,Ltd.
VF Corporation,Napapijri
VF Corporation,Reef
VF Corporation,The North Face
VIA Technologies,WonderMedia
VKR Holding A/S,VELUX
VMC Productions,Vijaya Maruti Creatives Private Limited
VMware,VMware AirWatch
VNPT,Vinaphone
VT Systems,VT Halter Marine Inc.
VT Systems,VT MÄK
VTech,LeapFrog Enterprises Inc.
Vale,CAEMI Mineração e Metalurgia S.A.
Valeant Pharmaceuticals,Bausch + Lomb
Valeant Pharmaceuticals,Salix Pharmaceuticals Inc.
Valeo Foods,Kelkin
Valeo Foods,Odlums
Van Lanschot,Kempen & Co N.V.
Vanderlande Industries Holding BV,Vanderlande Industries B.V.
Vandeweerd,Rodgers Instruments Corporation
Vantage Hospitality,Jameson Inn
Varsity Brands,Varsity Spirit LLC.
Vattenfall,N. V. Nuon Energy
Vattenfall,Vattenfall United Kingdom
Vedanta Resources,Sterlite Industries (India) Limited
Veidekke Group,Veidekke Industry AS
Velocity Micro,Overdrive PC
Veneto Banca,BancApulia
Veneto Banca,Banca Intermobiliare
Veneto Banca,Carifac
Venezuelan governmentZulia State government,Corpozulia
Venntro Media Group,Global Personals
Ventas,Ardent Health Services
Ventizz Capital Fund IV L.P.,Victor Hasselblad AB
Venturi Automobiles,Voxan
Venzo Digital,WaTunes
Veolia Environnement (through Veolia Water),Veolia Water Central Limited
Veolia Environnement (through Veolia Water),Veolia Water East
Veolia Environnement (through Veolia Water),Veolia Water Southeast Limited
Veolia Transport Norge,Helgelandske AS
Veolia VerkehrVWG Oldenburg,NordWestBahn GmbH
Veolia transport,Veolia Cargo
Veon,PJSC VimpelCom( «»)
Veon,Wind Telecom
Verizon Communications,MCI Inc.
